"Country.Name","Income.Group","Region","Time","Time.Code","Agriculture..forestry..and.fishing..value.added....of.GDP...NV.AGR.TOTL.ZS.","Access.to.clean.fuels.and.technologies.for.cooking....of.population...EG.CFT.ACCS.ZS.","Access.to.electricity....of.population...EG.ELC.ACCS.ZS.","Account.ownership.at.a.financial.institution.or.with.a.mobile.money.service.provider....of.population.ages.15....FX.OWN.TOTL.ZS.","Adequacy.of.social.insurance.programs....of.total.welfare.of.beneficiary.households...per_si_allsi.adq_pop_tot.","Adequacy.of.social.protection.and.labor.programs....of.total.welfare.of.beneficiary.households...per_allsp.adq_pop_tot.","Adequacy.of.social.safety.net.programs....of.total.welfare.of.beneficiary.households...per_sa_allsa.adq_pop_tot.","Adequacy.of.unemployment.benefits.and.ALMP....of.total.welfare.of.beneficiary.households...per_lm_alllm.adq_pop_tot.","Adjusted.net.national.income..current.US....NY.ADJ.NNTY.CD.","Adjusted.net.national.income..annual...growth...NY.ADJ.NNTY.KD.ZG.","Adjusted.net.national.income.per.capita..current.US....NY.ADJ.NNTY.PC.CD.","Adolescent.fertility.rate..births.per.1.000.women.ages.15.19...SP.ADO.TFRT.","Adolescents.out.of.school....of.lower.secondary.school.age...SE.SEC.UNER.LO.ZS.","Age.dependency.ratio....of.working.age.population...SP.POP.DPND.","Agricultural.land..sq..km...AG.LND.AGRI.K2.","Air.transport..passengers.carried..IS.AIR.PSGR.","Air.transport..freight..million.ton.km...IS.AIR.GOOD.MT.K1.","Arable.land..hectares.per.person...AG.LND.ARBL.HA.PC.","Tax.revenue....of.GDP...GC.TAX.TOTL.GD.ZS.","GDP..current.US....NY.GDP.MKTP.CD.","GDP.per.capita..current.US....NY.GDP.PCAP.CD.","Women.Business.and.the.Law.Index.Score..scale.1.100...SG.LAW.INDX.","Time.required.to.start.a.business..days...IC.REG.DURS.","Domestic.general.government.health.expenditure.per.capita..current.US....SH.XPD.GHED.PC.CD.","Domestic.private.health.expenditure.per.capita..current.US....SH.XPD.PVTD.PC.CD.","External.health.expenditure.per.capita..current.US....SH.XPD.EHEX.PC.CD.","Women.making.their.own.informed.decisions.regarding.sexual.relations..contraceptive.use.and.reproductive.health.care.....of.women.age.15.49...SG.DMK.SRCR.FN.ZS.","Women.participating.in.the.three.decisions..own.health.care..major.household.purchases..and.visiting.family.....of.women.age.15.49...SG.DMK.ALLD.FN.ZS.","CO2.emissions..metric.tons.per.capita...EN.ATM.CO2E.PC.","CO2.emissions..kt...EN.ATM.CO2E.KT.","CO2.emissions.from.liquid.fuel.consumption..kt...EN.ATM.CO2E.LF.KT.","CO2.emissions.from.gaseous.fuel.consumption..kt...EN.ATM.CO2E.GF.KT.","CO2.emissions.from.solid.fuel.consumption..kt...EN.ATM.CO2E.SF.KT.","Methane.emissions..kt.of.CO2.equivalent...EN.ATM.METH.KT.CE.","Adjusted.savings..carbon.dioxide.damage..current.US....NY.ADJ.DCO2.CD.","Total.greenhouse.gas.emissions..kt.of.CO2.equivalent...EN.ATM.GHGT.KT.CE.","Nitrous.oxide.emissions..thousand.metric.tons.of.CO2.equivalent...EN.ATM.NOXE.KT.CE.","Individuals.using.the.Internet....of.population...IT.NET.USER.ZS.","Lending.interest.rate......FR.INR.LEND.","International.tourism..number.of.arrivals..ST.INT.ARVL.","International.tourism..number.of.departures..ST.INT.DPRT.","Customs.and.other.import.duties....of.tax.revenue...GC.TAX.IMPT.ZS.","Share.of.tariff.lines.with.international.peaks..all.products......TM.TAX.MRCH.IP.ZS.","Tariff.rate..applied..simple.mean..all.products......TM.TAX.MRCH.SM.AR.ZS.","Taxes.on.exports....of.tax.revenue...GC.TAX.EXPT.ZS.","Taxes.on.goods.and.services....of.revenue...GC.TAX.GSRV.RV.ZS.","Taxes.on.income..profits.and.capital.gains....of.revenue...GC.TAX.YPKG.RV.ZS.","Total.tax.and.contribution.rate....of.profit...IC.TAX.TOTL.CP.ZS.","Birth.rate..crude..per.1.000.people...SP.DYN.CBRT.IN.","by","Country.Code...53"
"AND","Uncategorized","Europe & Central Asia",2011,"YR2011","0.534685933","100","100","..","..","..","..","..","..","..","..","..","..","..","197.7000046","..","..","0.009194359","..","3442062830","41100.72994","..","..","1839.674927","2174.236816","0","..","..","5.867410176","491.378","491.378","0","0","..","12394884.34","..","0.01569282","81","..","2242000","..","..","..","..","..","..","..","..","..","Country.Code","AND"
"AND","Uncategorized","Europe & Central Asia",2012,"YR2012","0.612256498","100","100","..","..","..","..","..","..","..","..","..","..","..","187.6000023","..","..","0.00922028","..","3164615187","38392.9439","..","..","1791.837524","2065.32373","0","..","..","5.916884031","487.711","487.711","0","0","..","12914524.59","..","0.01569282","86.43442462","..","2238000","..","..","..","..","..","..","..","..","9.5","Country.Code","AND"
"AND","Uncategorized","Europe & Central Asia",2013,"YR2013","0.577337773","100","100","..","..","..","..","..","..","..","..","..","..","..","188.0999947","..","..","0.010027979","..","3281585236","40626.75163","..","..","1938.955688","2168.778564","0","..","..","5.901775324","476.71","476.71","0","0","..","13230019.93","..","..","94","..","2328000","..","..","..","..","..","..","..","..","..","Country.Code","AND"
"AND","Uncategorized","Europe & Central Asia",2014,"YR2014","0.496149201","100","100","..","..","..","..","..","..","..","..","..","..","..","188.0999947","..","..","0.010225594","..","3350736367","42300.33413","..","..","2076.606445","2269.652588","0","..","..","5.832906215","462.042","462.042","0","0","..","13457533.98","..","..","95.9","..","2363000","..","..","..","..","..","..","..","..","..","Country.Code","AND"
"AND","Uncategorized","Europe & Central Asia",2015,"YR2015","0.470194705","100","100","..","..","..","..","..","..","..","..","..","..","..","188.0999947","..","..","0.010383151","..","2811489409","36039.6535","..","..","1785.674561","1909.393555","0","..","..","..","..","..","..","..","..","14236798.86","..","..","96.91","..","2663000","..","..","..","..","..","..","..","..","..","Country.Code","AND"
"AND","Uncategorized","Europe & Central Asia",2016,"YR2016","0.492101388","100","100","..","..","..","..","..","..","..","..","..","..","..","187.8000069","..","..","0.010090948","..","2877311947","37224.10892","..","..","1883.995361","1959.707886","0","..","..","..","..","..","..","..","..","15221297.94","..","..","97.93063712","..","2819000","..","..","..","..","..","..","..","..","8.8","Country.Code","AND"
"AND","Uncategorized","Europe & Central Asia",2017,"YR2017","0.483530784","..","100","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","3013387424","39134.39337","..","..","1981.27832","2059.508057","0","..","..","..","..","..","..","..","..","16377125.34","..","..","91.56746703","..","3003000","..","..","..","..","..","..","..","..","..","Country.Code","AND"
"AND","Uncategorized","Europe & Central Asia",2018,"YR2018","..","..","100","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","3236543909","42029.76274","..","..","..","..","..","..","..","..","..","..","..","..","..","17696711.86","..","..","..","..","3042000","..","..","..","..","..","..","..","..","7.2","Country.Code","AND"
"AGO","Low-Income","Sub-Saharan Africa",1990,"YR1990","..","..","..","..","..","..","..","..","5303161266","..","447.5851197","216.6","..","100.1182294","574040","451500","39.90000153","0.244759075","..","11228764963","947.7041821","56.3","..","..","..","..","..","..","0.431743615","5115.465","2478.892","1012.092","0","22056.4","45011712.53","50806.54269","17723.258","0","..","..","..","..","..","..","..","..","..","..","50.383","Country.Code","AGO"
"AGO","Low-Income","Sub-Saharan Africa",2000,"YR2000","5.664689564","37.27","..","..","..","..","..","..","182453390.6","..","11.12827856","196.6992","..","99.07118578","573000","235448","60.611","0.182977338","28.70338216","9129594819","556.8363181","56.3","..","7.545725822","5.350721836","0.066585124","..","..","0.581961496","9541.534","3670.667","1085.432","0","15758.3","138359616.2","34780.6811","2996.2771","0.105045562","103.1601742","51000","..","2.743638505","..","..","0.130186235","3.091564092","48.60993484","..","48.15","Country.Code","AGO"
"AGO","Lower Middle-Income","Sub-Saharan Africa",2010,"YR2010","6.180293181","44.1","33.39371109","..","..","..","..","..","25880437126","67.39759558","1108.073495","172.9316","23.60832","97.63771432","583900","1010194","47.908","0.175541909","16.59994635","83799496611","3587.883798","65","66","60.03147125","33.47474289","3.137485504","..","..","1.244091538","29057.308","13380.883","1371.458","0","18602.4","697055154.8","40029.3921","3569.867","2.8","22.54357202","425000","..","7.972811251","11.29381","7.91","0.000838153","6.013950986","34.14945365","52.2","45.656","Country.Code","AGO"
"AGO","Lower Middle-Income","Sub-Saharan Africa",2011,"YR2011","5.845680969","44.8","34.6","39.2035408","..","..","..","..","36334769879","22.92176359","1500.155998","170.1658","..","97.98829923","589900","987798","50.973","0.194049205","16.10341268","1.12E+11","4615.468028","65","66","79.07989502","39.5438385","3.494067192","..","..","1.252680841","30340.758","14356.305","1408.128","0","18788.424","765337858.4","40878.65196","3605.56567","3.1","18.75724054","481000","..","6.264894944","10.94433","7.84","0.000657509","3.631329536","27.61067012","52.3","45.102","Country.Code","AGO"
"AGO","Lower Middle-Income","Sub-Saharan Africa",2012,"YR2012","6.069630075","45.36","35.66650009","..","..","..","..","..","44540581841","12.67030605","1773.964643","167.4","..","98.14544727","589900","1132424","70.977","0.187191848","14.82271932","1.28E+11","5100.095808","65","66","79.76908112","39.81455231","2.659311056","..","..","1.330218567","33399.036","17201.897","1422.796","0","18974.448","884402180.1","41657.16485","3641.26434","6.5","16.65640132","528000","..","6.143526464","10.64087","7.73","2.44E-05","3.748300794","31.91887168","52.3","44.493","Country.Code","AGO"
"AGO","Lower Middle-Income","Sub-Saharan Africa",2013,"YR2013","6.50749254","46.15","36.87238312","..","..","..","..","..","53156236140","13.22008445","2043.230537","164.0252","..","98.13047813","591900","1321872","70.431","0.188347226","14.18476314","1.37E+11","5254.882338","67.5","66","89.13881683","50.87702942","3.687367439","..","..","1.25377617","32617.965","17374.246","766.403","0","..","905238671.3","..","..","8.9","15.8086383","650000","..","6.647076423","10.57041","7.7","6.39E-05","4.295908426","29.73856972","52.6","43.847","Country.Code","AGO"
"AGO","Lower Middle-Income","Sub-Saharan Africa",2014,"YR2014","7.547056779","46.67","32","29.31812096","..","..","..","..","64599316263","12.2080984","2397.737591","160.6504","..","97.94220557","591900","1409952","65.517","0.181873662","13.54263016","1.46E+11","5408.410496","67.5","66","71.34794617","56.22720718","4.176728249","..","..","1.290306776","34763.16","19471.77","579.386","0","..","1012519223","..","..","21.4","16.38227094","595000","..","9.384435738","22.53683","11.19","3.55E-06","5.174118074","30.66161038","52.6","43.182","Country.Code","AGO"
"AGO","Lower Middle-Income","Sub-Saharan Africa",2015,"YR2015","9.122534471","47.36","42","..","..","..","..","..","57951893834","-2.930918438","2078.292282","157.2756","..","97.56923863","591900","1244491","46.043","0.175725615","11.00201914","1.16E+11","4166.979684","67.5","36","51.47685242","54.30170059","2.902124405","..","..","..","..","..","..","..","..","1061166490","..","..","12.4","16.8818624","592000","..","8.4999817","21.92737","10.91","3.70E-05","6.740551844","40.24720277","49","42.52","Country.Code","AGO"
"AGO","Lower Middle-Income","Sub-Saharan Africa",2016,"YR2016","9.831168609","48.05","40.66801834","..","..","..","..","..","48876378365","-2.877924151","1694.596706","153.9008","..","97.29458812","591900","1482546","43.940435","0.16988828","9.732512234","1.01E+11","3506.072885","67.5","36","42.02880478","49.72439957","3.467567444","62","65.4","..","..","..","..","..","..","1073590295","..","..","13","15.78050394","397000","..","5.550313979","21.89814","10.9","0.000277123","8.063090323","42.41087987","48","41.882","Country.Code","AGO"
"AGO","Lower Middle-Income","Sub-Saharan Africa",2017,"YR2017","10.01699586","..","41.96289444","..","..","..","..","..","56129050448","0.47532366","1882.467211","150.526","..","96.82022783","..","1375523","67.32035","..","9.223777454","1.22E+11","4095.812942","70","36","52.97038651","57.92409134","3.565176487","..","..","..","..","..","..","..","..","1122167907","..","..","14.33907936","15.80610038","261000","..","6.435970605","..","..","2.85E-05","7.445482355","39.41385276","49.1","41.281","Country.Code","AGO"
"AGO","Lower Middle-Income","Sub-Saharan Africa",2018,"YR2018","..","..","43.25925827","..","..","..","..","..","37419791424","..","1214.543346","147.958","..","96.17574044","..","1516628","78.15964","..","..","1.06E+11","3432.385736","73.1","36","..","..","..","..","..","..","..","..","..","..","..","1155645876","..","..","..","20.67700403","218000","..","..","19.35332","8.54","..","..","..","49.1","40.729","Country.Code","AGO"
"ATG","Uncategorized","Latin America & Caribbean",1990,"YR1990","1.780738697","..","..","..","..","..","..","..","..","..","..","76.3978","..","63.25848564","90","755000","0.200000003","0.063971341","..","459469058.9","7348.212943","63.8","..","..","..","..","..","..","4.515720957","282.359","282.359","0","0","35.5108","2484517.466","372.28777","16.73566","0","12.66666667","..","..","..","..","..","..","..","..","..","18.659","Country.Code","ATG"
"ATG","Uncategorized","Latin America & Caribbean",2000,"YR2000","1.589539743","96.66","..","..","..","..","..","..","..","..","..","61.9748","..","54.49150476","90","1426114","0.215","0.052620501","..","830158777.8","10920.84269","66.3","..","250.0614777","194.8779602","0","..","..","4.534545359","344.698","344.698","0","0","36.6767","4998387.365","398.694259","21.386559","6.482225737","12.17155394","207000","..","..","54.88332","16.35","..","..","..","..","19.84","Country.Code","ATG"
"ATG","Uncategorized","Latin America & Caribbean",2010,"YR2010","1.633408459","98.34","98.48865509","..","..","..","..","..","..","..","..","48.664","..","46.40831601","90","1554309","0.785","0.045440087","..","1148700000","13049.25705","66.3","22","359.5372314","271.2130737","0.830753922","..","..","5.956979597","524.381","524.381","0","0","42.4249","12579364.86","..","25.35428","47","10.99934751","230000","..","..","50.50492","14.47","..","..","..","41","16.547","Country.Code","ATG"
"ATG","Uncategorized","Latin America & Caribbean",2011,"YR2011","1.933181839","98.43","94.55201403","..","..","..","..","..","..","..","..","47.832","..","46.01240041","90","1424420.155","0.737832657","0.044816421","..","1137637037","12746.20502","66.3","22","332.2991333","278.1730042","21.50547409","..","..","5.751963519","513.38","513.38","0","0","42.849149","12949879.16","537.8058389","25.6078228","52","10.91445252","241000","..","..","50.50492","14.47","..","..","..","41","16.396","Country.Code","ATG"
"ATG","Uncategorized","Latin America & Caribbean",2012,"YR2012","1.898847481","98.48","100","..","..","..","..","..","..","..","..","47","..","45.51585385","90","1310276.413","0.647650744","0.044243383","..","1199948148","13272.44133","66.3","22","352.9001465","296.9312439","0","..","..","5.800097335","524.381","524.381","0","0","43.273398","13885541.48","552.7479143","25.8613656","58","10.15719664","247000","..","..","43.46917","12.71","..","..","..","41","16.272","Country.Code","ATG"
"ATG","Uncategorized","Latin America & Caribbean",2013,"YR2013","2.017611782","98.55","100","..","..","..","..","..","..","..","..","46.1564","..","45.01949102","90","1218000","0.592524","0.043708204","..","1181448148","12909.74418","66.3","22","368.3973389","290.6507263","1.565781474","..","..","5.729937934","524.381","524.381","0","0","..","14553021.92","..","..","63.4","9.952353294","243000","..","..","51.99967","12.51","..","..","..","40.9","16.152","Country.Code","ATG"
"ATG","Uncategorized","Latin America & Caribbean",2014,"YR2014","1.655760636","98.61","100","..","..","..","..","..","..","..","..","45.3128","2.09878","44.62134587","90","1216152","0.591624","0.043214278","..","1249733333","13501.58092","66.3","22","374.4786987","303.124176","0","..","..","5.744419956","531.715","531.715","0","0","..","15486844.66","..","..","67.78","10.07183771","249000","..","..","50.42336","12.32","..","..","..","41.6","16.026","Country.Code","ATG"
"ATG","Uncategorized","Latin America & Caribbean",2015,"YR2015","1.612326721","98.67","100","..","..","..","..","..","..","..","..","44.4692","1.2997","44.365241","90","1039810","0.52654536","0.042750572","..","1336692593","14286.09316","66.3","22","354.6361389","284.0027771","0.943796694","..","..","..","..","..","..","..","..","17358504.59","..","..","70","9.835083333","250000","..","..","50.99653","12.38","..","..","..","41.9","15.883","Country.Code","ATG"
"ATG","Uncategorized","Latin America & Caribbean",2016,"YR2016","1.567760997","98.75","100","..","..","..","..","..","..","..","..","43.6256","..","44.44172792","90","1042929","0.54918681","0.042315952","..","1436585185","15197.61746","66.3","22","310.3971863","321.6794128","0.098758951","..","..","..","..","..","..","..","..","19774651.34","..","..","73","9.575","265000","..","..","51.02241","12.3","..","..","..","41.9","15.717","Country.Code","ATG"
"ATG","Uncategorized","Latin America & Caribbean",2017,"YR2017","1.793598652","..","100","..","..","..","..","..","..","..","..","42.782","4.68528","44.52353547","..","590517","0.322269","..","..","1467977778","15383.41519","66.3","22","316.9497986","356.7496338","0.160255656","..","..","..","..","..","..","..","..","22200534.44","..","..","76","9.31","247000","..","..","50.27856","11.64","..","..","..","41.9","15.53","Country.Code","ATG"
"ATG","Uncategorized","Latin America & Caribbean",2018,"YR2018","1.730921802","..","100","..","..","..","..","..","..","..","..","41.831","1.43781","44.67784589","..","580174.1568","0.29449121","..","..","1610574074","16726.98081","66.3","22","..","..","..","..","..","..","..","..","..","..","..","26085638.22","..","..","..","8.976532","269000","..","..","42.54684","12.23","..","..","..","42.8","15.327","Country.Code","ATG"
"ARG","Lower Middle-Income","Latin America & Caribbean",1990,"YR1990","8.123676208","..","..","..","..","..","..","..","1.23E+11","0.452351974","3757.967839","73.493","..","65.86059761","1275650","5369100","213.6000061","0.814717935","4.838513147","1.41E+11","4333.482973","59.4","..","..","..","..","..","..","3.438151412","112147.861","59236.718","43248.598","3072.946","102083","986805164.3","266555.03","38519.05","0","..","..","..","4.974811083","..","..","17.9740914","21.96024751","2.391295238","..","22.226","Country.Code","ARG"
"ARG","Upper Middle-Income","Latin America & Caribbean",2000,"YR2000","4.679910944","94.8","..","..","..","..","..","..","2.44E+11","-1.086777114","6606.315392","66.3552","0.85134","61.78829425","1285100","8915627","296.646","0.74964497","9.622603502","2.84E+11","7708.100996","65","..","385.9675598","319.0157471","0.215988994","..","..","3.854991948","142136.587","66875.079","69493.317","1657.484","99214.1","2061090347","331450.87","42109.47","7.038683086","..","2909000","4953000","6.951199","42.45406","15.22","0.117376901","43.86411637","17.04055017","..","19.499","Country.Code","ARG"
"ARG","Upper Middle-Income","Latin America & Caribbean",2010,"YR2010","7.132167451","97.63","98.82","..","39.66340076","37.01395548","10.96217587","10.86662346","3.59E+11","12.22371431","8806.20416","63.3154","1.66972","56.81596915","1474810","9025035.312","193.3012538","0.931170398","12.85304269","4.24E+11","10385.96443","73.1","24.5","576.0806274","311.9694214","3.087805033","..","..","4.607163748","187919.082","90230.202","86999.575","3993.363","86741.6","4507986934","364684.2538","52060.16","45","10.5575","6800000","5307000","5.198572724","24.51021","11.47","20.77663957","28.60367702","11.56119276","107.4","18.154","Country.Code","ARG"
"ARG","Upper Middle-Income","Latin America & Caribbean",2011,"YR2011","6.99873377","97.82","99.27869415","33.13021851","32.51625791","29.87671499","11.33434974","7.14870896","4.52E+11","9.434561358","10954.81872","63.4412","1.98483","56.54174813","1482810","8590839.85","192.20126","0.939883654","12.6636277","5.30E+11","12848.8642","73.1","24.5","723.0307007","338.6245728","6.955265999","..","..","4.64437307","191633.753","86992.241","92661.423","4726.763","87609.016","4833912393","372873.1438","52580.7616","51","14.0875","6703000","6686000","5.154968318","24.57493","11.35","19.30177736","29.65388704","13.0207438","107.4","18.055","Country.Code","ARG"
"ARG","Upper Middle-Income","Latin America & Caribbean",2012,"YR2012","5.781744207","97.94","99.49785614","..","35.73935131","32.78645832","10.4701655","9.28141255","4.65E+11","-1.07280382","11152.24006","63.567","1.11118","56.37918796","1492540","9375669.74","180.1204601","0.952573308","12.95284151","5.46E+11","13082.66433","73.1","24.5","847.3326416","313.6616211","7.071518421","..","..","4.609179856","192356.152","85672.121","95459.344","4327.06","88476.432","5093566179","380295.3204","53101.3632","55.8","14.06083333","6497000","7266000","4.71987633","23.88734","11.17","17.98602103","29.57419684","13.12514612","107.5","17.949","Country.Code","ARG"
"ARG","Upper Middle-Income","Latin America & Caribbean",2013,"YR2013","6.052918437","98.1","99.47655487","..","42.82774086","38.15037613","11.31357597","..","4.71E+11","1.943793107","11154.94","63.41","0.77256","56.2922668","1491990","11951276.82","268.7107679","0.940669174","12.45290276","5.52E+11","13080.25473","73.1","24.5","896.8244019","303.8201599","6.288373947","..","..","4.498539995","189851.591","88836.742","90835.257","2379.883","..","5268906321","..","..","59.9","17.14916667","6510000","6746000","5.484989505","24.30963","12.17","13.08357892","29.16548314","13.46744173","119.4","17.831","Country.Code","ARG"
"ARG","Upper Middle-Income","Latin America & Caribbean",2014,"YR2014","6.712703514","98.16","100","50.19729614","..","..","..","..","4.46E+11","-3.994900341","10453.35374","63.253","0.51128","56.21224041","1487000","12121912.82","261.60894","0.918688993","12.61096661","5.26E+11","12334.79825","73.1","24.5","834.7543945","248.0037384","6.74190855","..","..","4.781507775","204024.546","94186.895","96691.456","5823.196","..","5942462505","..","..","64.7","24.00916667","7165000","6517000","5.053690855","24.80138","12.58","14.00173371","27.59453436","13.84930995","137.4","17.698","Country.Code","ARG"
"ARG","Upper Middle-Income","Latin America & Caribbean",2015,"YR2015","5.156685902","98.29","99.82711792","..","..","..","..","..","5.11E+11","4.098173704","11843.94708","63.096","0.38344","56.10360435","1487000","14245183","243.7725665","0.908838702","12.33650694","5.95E+11","13789.06042","73.1","24.5","1013.654236","287.4278564","4.313019753","..","..","..","..","..","..","..","..","6277822496","..","..","68.04306411","24.91583333","6816000","7807000","4.689681629","24.35131","12.48","9.760207433","28.00003496","15.15797139","137.6","17.548","Country.Code","ARG"
